Date,Return
7/22/2017,0.053363161
7/23/2017,-0.028368971
7/24/2017,0.00895847
7/25/2017,-0.064751065
7/26/2017,-0.018253598
7/27/2017,0.056269181
7/28/2017,0.051362754
7/29/2017,-0.029391159
7/30/2017,0.01127106
7/31/2017,0.042855439
8/1/2017,-0.054630087
8/2/2017,-0.00279226
8/3/2017,0.034699931
8/4/2017,0.032502206
8/5/2017,0.123285081
8/6/2017,-0.011980034
8/7/2017,0.051338856
8/8/2017,0.012133983
8/9/2017,-0.022652436
8/10/2017,0.011611191
8/11/2017,0.07965625
8/12/2017,0.06412331
8/13/2017,0.048536455
8/14/2017,0.061834961
8/15/2017,-0.033108765
8/16/2017,0.046557379
8/17/2017,-0.010268161
8/18/2017,-0.039492629
8/19/2017,0.007950757
8/20/2017,-0.025285614
8/21/2017,-0.021019342
8/22/2017,0.02468427
8/23/2017,0.012437447
8/24/2017,0.044118818
8/25/2017,0.008517335
8/26/2017,-0.004392029
8/27/2017,0.007003028
8/28/2017,-5.01E-05
8/29/2017,0.044803808
8/30/2017,-0.002996321
8/31/2017,0.030247812
9/1/2017,0.040102909
9/2/2017,-0.064030891
9/3/2017,0.00091508
9/4/2017,-0.075638868
9/5/2017,0.033099496
9/6/2017,0.050403023
9/7/2017,0.000600325
9/8/2017,-0.080682516
9/9/2017,-0.000636108
9/10/2017,-0.024401006
9/11/2017,0.009296783
9/12/2017,-0.007319871
9/13/2017,-0.060089902
9/14/2017,-0.187411012
9/15/2017,0.152956489
9/16/2017,-0.003430904
9/17/2017,-0.011630259
9/18/2017,0.134617984
9/19/2017,-0.034495223
9/20/2017,-0.004845902
9/21/2017,-0.070382344
9/22/2017,-9.37E-05
9/23/2017,0.044536853
9/24/2017,-0.028889309
9/25/2017,0.066044133
9/26/2017,-0.008588734
9/27/2017,0.07921174
9/28/2017,-0.006175192
9/29/2017,-0.002793032
9/30/2017,0.042190053
10/1/2017,0.014988389
10/2/2017,0.001267012
10/3/2017,-0.020828574
10/4/2017,-0.020410081
10/5/2017,0.023419689
10/6/2017,0.009795722
10/7/2017,0.012830591
10/8/2017,0.041471516
10/9/2017,0.035037575
10/10/2017,0.002089307
10/11/2017,0.009303605
10/12/2017,0.128547135
10/13/2017,0.036773106
10/14/2017,0.032685181
10/15/2017,-0.026338414
10/16/2017,0.008347713
10/17/2017,-0.020972525
10/18/2017,-0.002643796
10/19/2017,0.021076125
10/20/2017,0.053066325
10/21/2017,0.00335192
10/22/2017,-0.003843122
10/23/2017,-0.012998442
10/24/2017,-0.068070475
10/25/2017,0.040559845
10/26/2017,0.026784148
10/27/2017,-0.020987933
10/28/2017,-0.00481068
10/29/2017,0.069660003
10/30/2017,-0.003789548
10/31/2017,0.055112711
11/1/2017,0.046210834
11/2/2017,0.045984289
11/3/2017,0.018260898
11/4/2017,0.023889591
11/5/2017,0.003720887
11/6/2017,-0.051927783
11/7/2017,0.017317995
11/8/2017,0.044134
11/9/2017,-0.042375738
11/10/2017,-0.073554147
11/11/2017,-0.039367562
11/12/2017,-0.064101275
11/13/2017,0.102422396
11/14/2017,0.011625868
11/15/2017,0.102443588
11/16/2017,0.076023082
11/17/2017,-0.020668968
11/18/2017,0.010527925
11/19/2017,0.031622027
11/20/2017,0.02042551
11/21/2017,-0.015776804
11/22/2017,0.022585079
11/23/2017,-0.026022716
11/24/2017,0.026735484
11/25/2017,0.06508961
11/26/2017,0.061384916
11/27/2017,0.052279856
11/28/2017,0.024489879
11/29/2017,-0.016919459
11/30/2017,0.034887537
12/1/2017,0.072506257
12/2/2017,0.009020008
12/3/2017,0.022447817
12/4/2017,0.029496961
12/5/2017,0.02226092
12/6/2017,0.199283339
12/7/2017,0.252471694
12/8/2017,-0.074319619
12/9/2017,-0.083962012
12/10/2017,0.018263048
12/11/2017,0.095850017
12/12/2017,0.02825797
12/13/2017,-0.057833937
12/14/2017,0.0094953
12/15/2017,0.068999058
12/16/2017,0.101118771
12/17/2017,-0.018289598
12/18/2017,-0.001389783
12/19/2017,-0.069974158
12/20/2017,-0.064809535
12/21/2017,-0.049426707
12/22/2017,-0.124730305
12/23/2017,0.062710595
12/24/2017,-0.052615134
12/25/2017,0.007238349
12/26/2017,0.147804903
12/27/2017,-0.016230003
12/28/2017,-0.077785144
12/29/2017,0.003402608
12/30/2017,-0.116264787
12/31/2017,0.092972636
1/1/2018,-0.035263215
1/2/2018,0.097011056
1/3/2018,0.014610795
1/4/2018,0.026195658
1/5/2018,0.117332926
1/6/2018,0.005593964
1/7/2018,-0.059873361
1/8/2018,-0.07935015
1/9/2018,-0.037883681
1/10/2018,0.025891678
1/11/2018,-0.104686343
1/12/2018,0.04287695
1/13/2018,0.027151953
1/14/2018,-0.040960445
1/15/2018,0.003470796
1/16/2018,-0.168548014
1/17/2018,-0.026273912
1/18/2018,0.025588616
1/19/2018,0.011546941
1/20/2018,0.111291052
1/21/2018,-0.100711716
1/22/2018,-0.057645989
1/23/2018,-0.005763214
1/24/2018,0.045176841
1/25/2018,-0.008803282
1/26/2018,-0.007815692
1/27/2018,0.024106181
1/28/2018,0.030207907
1/29/2018,-0.041565158
1/30/2018,-0.105352196
1/31/2018,0.011359232
2/1/2018,-0.10278342
2/2/2018,-0.037052348
2/3/2018,0.038972925
2/4/2018,-0.097864761
2/5/2018,-0.159688074
2/6/2018,0.114838098
2/7/2018,-0.017113773
2/8/2018,0.084538078
2/9/2018,0.057030488
2/10/2018,-0.013171608
2/11/2018,-0.057055887
2/12/2018,0.097983151
2/13/2018,-0.036773445
2/14/2018,0.104243782
2/15/2018,0.07075268
2/16/2018,0.006639518
2/17/2018,0.085871444
2/18/2018,-0.050473817
2/19/2018,0.063827974
2/20/2018,0.015892706
2/21/2018,-0.062549856
2/22/2018,-0.064113631
2/23/2018,0.029595163
2/24/2018,-0.047376427
2/25/2018,-0.015116558
2/26/2018,0.072632106
2/27/2018,0.03462041
2/28/2018,-0.030552998
3/1/2018,0.053193394
3/2/2018,0.012364203
3/3/2018,0.036377886
3/4/2018,0.001993038
3/5/2018,0.005272501
3/6/2018,-0.068554295
3/7/2018,-0.075541522
3/8/2018,-0.057253176
3/9/2018,-0.006116009
3/10/2018,-0.050500379
3/11/2018,0.080377835
3/12/2018,-0.03899407
3/13/2018,-0.001115739
3/14/2018,-0.100604151
3/15/2018,0.003754715
3/16/2018,0.00451631
3/17/2018,-0.050545941
3/18/2018,0.038752616
3/19/2018,0.049487665
3/20/2018,0.03276918
3/21/2018,0.001773781
3/22/2018,-0.022488996
3/23/2018,0.01731694
3/24/2018,-0.023818587
3/25/2018,-0.019882032
3/26/2018,-0.033708485
3/27/2018,-0.045845048
3/28/2018,0.015503552
3/29/2018,-0.099161703
3/30/2018,-0.038402413
3/31/2018,0.012046952
4/1/2018,-0.018541515
4/2/2018,0.035003181
4/3/2018,0.052557959
4/4/2018,-0.080775368
4/5/2018,-0.006181882
4/6/2018,-0.025714036
4/7/2018,0.041403975
4/8/2018,0.016268082
4/9/2018,-0.03599193
4/10/2018,0.009456851
4/11/2018,0.019541295
4/12/2018,0.132159573
4/13/2018,0.000850519
4/14/2018,0.01143373
4/15/2018,0.042932607
4/16/2018,-0.032469306
4/17/2018,-0.019430015
4/18/2018,0.033071008
4/19/2018,0.016033678
4/20/2018,0.066493842
4/21/2018,0.005624119
4/22/2018,-0.010468133
4/23/2018,0.014589095
4/24/2018,0.08583926
4/25/2018,-0.087832922
4/26/2018,0.049263207
4/27/2018,-0.031725438
4/28/2018,0.040216831
4/29/2018,0.007551988
4/30/2018,-0.018954109
5/1/2018,-0.013152901
5/2/2018,0.012820488
5/3/2018,0.054996192
5/4/2018,-0.004423358
5/5/2018,0.016224567
5/6/2018,-0.020627661
5/7/2018,-0.029186523
5/8/2018,-0.014743338
5/9/2018,0.009784638
5/10/2018,-0.030159125
5/11/2018,-0.066613685
5/12/2018,0.007510453
5/13/2018,0.025755864
5/14/2018,-0.000819629
5/15/2018,-0.023679606
5/16/2018,-0.016632607
5/17/2018,-0.032801509
5/18/2018,0.019353066
5/19/2018,-0.000459345
5/20/2018,0.032261976
5/21/2018,-0.011072125
5/22/2018,-0.044804714
5/23/2018,-0.060180703
5/24/2018,0.003905891
5/25/2018,-0.01412876
5/26/2018,-0.016612022
5/27/2018,0.001677615
5/28/2018,-0.031517785
5/29/2018,0.047169292
5/30/2018,-0.008841623
5/31/2018,0.011834155
6/1/2018,0.006308941
6/2/2018,0.01352525
6/3/2018,0.010047793
6/4/2018,-0.026654549
6/5/2018,0.015874646
6/6/2018,0.002648788
6/7/2018,0.003169626
6/8/2018,-0.00694434
6/9/2018,-0.012188973
6/10/2018,-0.099039026
6/11/2018,0.017816025
6/12/2018,-0.046990563
6/13/2018,-0.035315596
6/14/2018,0.051252807
6/15/2018,-0.032772816
6/16/2018,0.014493753
6/17/2018,-0.007769297
6/18/2018,0.036242502
6/19/2018,0.005214708
6/20/2018,0.000976355
6/21/2018,-0.006907582
6/22/2018,-0.095999291
6/23/2018,0.012951028
6/24/2018,0.001744428
6/25/2018,0.012303153
6/26/2018,-0.024884905
6/27/2018,0.010414079
6/28/2018,-0.04120263
6/29/2018,0.053334982
6/30/2018,0.0298635
7/1/2018,-0.002838878
7/2/2018,0.035760538
7/3/2018,-0.012789239
7/4/2018,0.010407998
7/5/2018,0.006303906
7/6/2018,0.005175348
7/7/2018,0.027486353
7/8/2018,-0.012111877
7/9/2018,-0.004743202
7/10/2018,-0.061082034
7/11/2018,0.010230691
7/12/2018,-0.025943304
7/13/2018,0.001483389
7/14/2018,0.006102919
7/15/2018,0.013307588
7/16/2018,0.060083567
7/17/2018,0.085925767
7/18/2018,0.006794082
7/19/2018,0.013035266
7/20/2018,-0.015097375
7/21/2018,0.008860349
7/22/2018,-0.000107801
7/23/2018,0.039444634
7/24/2018,0.092484698
7/25/2018,-0.028830914
7/26/2018,-0.028089366
7/27/2018,0.026841167
7/28/2018,0.003324016
7/29/2018,0.003211559
7/30/2018,-0.004621301
7/31/2018,-0.048901781
8/1/2018,-0.019989845
8/2/2018,-0.007575205
8/3/2018,-0.017544223
8/4/2018,-0.054011161
8/5/2018,0.005066208
8/6/2018,-0.01650711
8/7/2018,-0.028579604
8/8/2018,-0.066239058
8/9/2018,0.04161727
8/10/2018,-0.058390163
8/11/2018,0.017950724
8/12/2018,0.004282261
8/13/2018,-0.003973011
8/14/2018,-0.015539306
8/15/2018,0.01755083
8/16/2018,0.004154693
8/17/2018,0.03881774
8/18/2018,-0.023838161
8/19/2018,0.012813377
8/20/2018,-0.030362422
8/21/2018,0.028569253
8/22/2018,-0.017268293
8/23/2018,0.024804315
8/24/2018,0.028321879
8/25/2018,0.006433071
8/26/2018,-0.008269792
8/27/2018,0.026446027
8/28/2018,0.030740844
8/29/2018,-0.006921884
8/30/2018,-0.00978127
8/31/2018,0.008505036
9/1/2018,0.022119808
9/2/2018,0.011047887
9/3/2018,-0.001740773
9/4/2018,0.013994388
9/5/2018,-0.077269266
9/6/2018,-0.038814478
9/7/2018,-0.009511178
9/8/2018,-0.03727961
9/9/2018,0.012027003
9/10/2018,0.004577206
9/11/2018,-0.001342876
9/12/2018,0.004840791
9/13/2018,0.026057221
9/14/2018,-0.000705828
9/15/2018,0.004681651
9/16/2018,-0.00397665
9/17/2018,-0.036208908
9/18/2018,0.01434433
9/19/2018,0.00427546
9/20/2018,0.018930863
9/21/2018,0.033020119
9/22/2018,-0.001925807
9/23/2018,-0.001688505
9/24/2018,-0.017169733
9/25/2018,-0.022582362
9/26/2018,0.007528117
9/27/2018,0.027983064
9/28/2018,-0.004885628
9/29/2018,-0.006346944
9/30/2018,0.003574711
10/1/2018,-0.005424438
10/2/2018,-0.005086791
10/3/2018,-0.008161903
10/4/2018,0.011395475
10/5/2018,0.006962475
10/6/2018,-0.005159687
10/7/2018,0.002222138
10/8/2018,0.007463298
10/9/2018,-0.001441598
10/10/2018,-0.008597538
10/11/2018,-0.050001983
10/12/2018,0.002931448
10/13/2018,0.001818473
10/14/2018,0.000785865
10/15/2018,0.04857944
10/16/2018,-6.52E-05
10/17/2018,-0.007834874
10/18/2018,-0.010347763
10/19/2018,-0.001744683
10/20/2018,0.003678001
10/21/2018,-0.001054037
10/22/2018,0.000742024
10/23/2018,-0.001760388
10/24/2018,0.003103832
10/25/2018,-0.003009588
10/26/2018,-0.000237796
10/27/2018,0.000869514
10/28/2018,0.000927454
10/29/2018,-0.023705058
10/30/2018,0.000258998
10/31/2018,-0.002630162
11/1/2018,0.009524159
11/2/2018,0.001671453
11/3/2018,-0.004254587
11/4/2018,0.002337606
11/5/2018,0.006827068
11/6/2018,0.00644109
11/7/2018,0.010699623
11/8/2018,-0.011702647
11/9/2018,-0.010552068
11/10/2018,0.003695819
11/11/2018,0.000319821
11/12/2018,-0.006239013
11/13/2018,-0.001848891
11/14/2018,-0.097671372
11/15/2018,-0.01573977
11/16/2018,-0.01283279
11/17/2018,-0.003805854
11/18/2018,0.012460542
11/19/2018,-0.133732453
11/20/2018,-0.086137937
11/21/2018,0.033761049
11/22/2018,-0.05133013
11/23/2018,-0.004312949
11/24/2018,-0.107278138
11/25/2018,0.033295015
11/26/2018,-0.057566538
11/27/2018,0.011005202
11/28/2018,0.114297817
11/29/2018,0.005032803
11/30/2018,-0.061132858
12/1/2018,0.049138692
12/2/2018,-0.01774609
12/3/2018,-0.059360946
12/4/2018,0.016117316
12/5/2018,-0.051277324
12/6/2018,-0.062038728
12/7/2018,-0.028730936
12/8/2018,0.016426468
12/9/2018,0.03973391
12/10/2018,-0.030871924
12/11/2018,-0.022288192
12/12/2018,0.018210091
12/13/2018,-0.049691834
12/14/2018,-0.021484405
12/15/2018,-0.001765049
12/16/2018,0.004967123
12/17/2018,0.09008304
12/18/2018,0.042357604
12/19/2018,0.013498594
12/20/2018,0.103709513
12/21/2018,-0.057540471
12/22/2018,0.03019058
12/23/2018,-0.00378717
12/24/2018,0.0199098
12/25/2018,-0.064509502
12/26/2018,0.010957145
12/27/2018,-0.05248859
12/28/2018,0.073624477
12/29/2018,-0.026379244
12/30/2018,0.011921223
12/31/2018,-0.031881456
1/1/2019,0.026937657
1/2/2019,0.025989042
1/3/2019,-0.027049743
1/4/2019,0.005467223
1/5/2019,-0.003246207
1/6/2019,0.060188889
1/7/2019,-0.012604589
1/8/2019,0.001391121
1/9/2019,0.001103611
1/10/2019,-0.088313668
1/11/2019,0.002294398
1/12/2019,-0.007068584
1/13/2019,-0.029592732
1/14/2019,0.043090667
1/15/2019,-0.02033888
1/16/2019,0.006701658
1/17/2019,0.006445167
1/18/2019,-0.005633886
1/19/2019,0.019336279
1/20/2019,-0.034210098
1/21/2019,-0.006937269
1/22/2019,0.00798222
1/23/2019,-0.005397055
1/24/2019,0.004391044
1/25/2019,-0.000305374
1/26/2019,0.000748543
1/27/2019,-0.005133888
1/28/2019,-0.03167312
1/29/2019,-0.006435331
1/30/2019,0.011039271
1/31/2019,-0.008143269
2/1/2019,0.008720184
2/2/2019,0.009494265
2/3/2019,-0.016201755
2/4/2019,-0.001402816
2/5/2019,0.002082408
2/6/2019,-0.01517143
2/7/2019,-0.00418779
2/8/2019,0.078632393
2/9/2019,0.001206328
2/10/2019,0.005171225
2/11/2019,-0.011315837
2/12/2019,0.001397286
2/13/2019,-0.005873228
2/14/2019,-0.004182104
2/15/2019,0.001086553
2/16/2019,0.002479226
2/17/2019,0.012135306
2/18/2019,0.06583804
2/19/2019,0.008013896
2/20/2019,0.013358199
2/21/2019,-0.011426111
2/22/2019,0.013001242
2/23/2019,0.034202805
2/24/2019,-0.080168307
2/25/2019,0.018966061
2/26/2019,-0.007298634
2/27/2019,-0.00085891
2/28/2019,0.000970655
3/1/2019,0.001244775
3/2/2019,0.001251767
3/3/2019,-0.004461026
3/4/2019,-0.022254936
3/5/2019,0.035840974
3/6/2019,0.001942222
3/7/2019,0.001931829
3/8/2019,-0.002646766
3/9/2019,0.015939511
3/10/2019,-0.002955574
3/11/2019,-0.011735135
3/12/2019,0.001006076
3/13/2019,-0.000623911
3/14/2019,0.004518334
3/15/2019,0.009311558
3/16/2019,0.022170328
3/17/2019,-0.005803511
3/18/2019,0.001808175
3/19/2019,0.009592757
3/20/2019,0.004000337
3/21/2019,-0.014226239
3/22/2019,-0.00132991
3/23/2019,0.002946881
3/24/2019,-0.003384239
3/25/2019,-0.014692985
3/26/2019,0.005553839
3/27/2019,0.02559179
3/28/2019,-0.004394102
3/29/2019,0.007192569
3/30/2019,0.00202169
3/31/2019,-0.00030581
4/1/2019,0.012855934
4/2/2019,0.173560136
4/3/2019,0.019087372
4/4/2019,-0.01009912
4/5/2019,0.023133654
4/6/2019,0.004593547
4/7/2019,0.027487077
4/8/2019,0.017479481
4/9/2019,-0.016033303
4/10/2019,0.022976794
4/11/2019,-0.048842415
4/12/2019,0.004946457
4/13/2019,0.001384676
4/14/2019,0.013957527
4/15/2019,-0.019469655
4/16/2019,0.033244043
4/17/2019,0.003128303
4/18/2019,0.008843927
4/19/2019,0.001024229
4/20/2019,0.006424384
4/21/2019,-0.004375324
4/22/2019,0.015962647
4/23/2019,0.032040261
4/24/2019,-0.01929085
4/25/2019,-0.04654296
4/26/2019,0.013210309
4/27/2019,-0.002094412
4/28/2019,0.003198028
4/29/2019,-0.007149598
4/30/2019,0.019700225
5/1/2019,0.009712831
5/2/2019,0.018988002
5/3/2019,0.047773353
5/4/2019,0.01090062
5/5/2019,-0.006080941
5/6/2019,-0.008437513
5/7/2019,0.014389614
5/8/2019,0.026238274
5/9/2019,0.032105751
5/10/2019,0.033090835
5/11/2019,0.129478272
5/12/2019,-0.032256388
5/13/2019,0.120840298
5/14/2019,0.022969025
5/15/2019,0.026362395
5/16/2019,-0.039031351
5/17/2019,-0.068613811
5/18/2019,-0.009897676
5/19/2019,0.127417816
5/20/2019,-0.026761244
5/21/2019,-0.001877772
5/22/2019,-0.035570712
5/23/2019,0.026273246
5/24/2019,0.013388348
5/25/2019,0.008159425
5/26/2019,0.077077738
5/27/2019,0.015284123
5/28/2019,-0.009745465
5/29/2019,-0.006935192
5/30/2019,-0.039264986
5/31/2019,0.030654503
6/1/2019,-0.001222853
6/2/2019,0.020894566
6/3/2019,-0.061073482
6/4/2019,-0.061057914
6/5/2019,0.015109485
6/6/2019,-0.000282201
6/7/2019,0.028372164
6/8/2019,-0.011166557
6/9/2019,-0.03344814
6/10/2019,0.040615155
6/11/2019,-0.00907653
6/12/2019,0.027516514
6/13/2019,0.010442904
6/14/2019,0.056240246
6/15/2019,0.016625807
6/16/2019,0.01766312
6/17/2019,0.036229327
6/18/2019,-0.0255988
6/19/2019,0.02111471
6/20/2019,0.027350847
6/21/2019,0.064803832
6/22/2019,0.054919578
6/23/2019,0.014360318
6/24/2019,0.014346027
6/25/2019,0.070820742
6/26/2019,0.1039202
6/27/2019,-0.140856807
6/28/2019,0.109500721
6/29/2019,-0.036104534
6/30/2019,-0.095508017
7/1/2019,-0.021634201
7/2/2019,0.020650117
7/3/2019,0.107352934
7/4/2019,-0.062353919
7/5/2019,-0.021129585
7/6/2019,0.020958388
7/7/2019,0.021617059
7/8/2019,0.072930094
7/9/2019,0.023429552
7/10/2019,-0.033188009
7/11/2019,-0.065631535
7/12/2019,0.040262155
7/13/2019,-0.035850365
7/14/2019,-0.099743901
7/15/2019,0.062307683
7/16/2019,-0.13009973
7/17/2019,0.022807481
7/18/2019,0.100340363
7/19/2019,-0.012726782
7/20/2019,0.022449267
7/21/2019,-0.015606204
7/22/2019,-0.02415289
7/23/2019,-0.042766539
7/24/2019,-0.008973223
7/25/2019,0.01018312
7/26/2019,-0.004190754
7/27/2019,-0.03977851
7/28/2019,0.007932599
7/29/2019,-0.003529293
7/30/2019,0.009273765
7/31/2019,0.049774436
8/1/2019,0.031137478
8/2/2019,0.011395157
8/3/2019,0.028859737
8/4/2019,0.013718514
8/5/2019,0.076158131
8/6/2019,-0.027739623
8/7/2019,0.040407125
8/8/2019,0.002046436
8/9/2019,-0.008646764
8/10/2019,-0.042899337
8/11/2019,0.014933444
8/12/2019,-0.012232562
8/13/2019,-0.042765751
8/14/2019,-0.077472388
8/15/2019,0.025850522
8/16/2019,0.006089579
8/17/2019,-0.013744946
8/18/2019,0.011148286
8/19/2019,0.055118269
8/20/2019,-0.013999683
8/21/2019,-0.058085024
8/22/2019,-0.00068989
8/23/2019,0.027332707
8/24/2019,-0.023828281
8/25/2019,-0.002110575
8/26/2019,0.02291289
8/27/2019,-0.017869398
8/28/2019,-0.04232263
8/29/2019,-0.02503712
8/30/2019,0.00925045
8/31/2019,0.003385043
9/1/2019,0.013218885
9/2/2019,0.060339394
9/3/2019,0.026750333
9/4/2019,-0.002734199
9/5/2019,-0.001789605
9/6/2019,-0.021013642
9/7/2019,0.015835734
9/8/2019,-0.007224177
9/9/2019,-0.010180916
9/10/2019,-0.021190088
9/11/2019,0.006168113
9/12/2019,0.022769347
9/13/2019,-0.004762678
9/14/2019,-0.000241111
9/15/2019,-0.000997865
9/16/2019,-0.006853586
9/17/2019,-0.003456475
9/18/2019,-0.004201081
9/19/2019,0.006684187
9/20/2019,-0.008257355
9/21/2019,-0.015903605
9/22/2019,0.005057606
9/23/2019,-0.033868427
9/24/2019,-0.113960414
9/25/2019,-0.015494718
9/26/2019,-0.04336346
9/27/2019,0.016366358
9/28/2019,-0.000718708
9/29/2019,-0.017187843
9/30/2019,0.023405513
10/1/2019,0.005957197
10/2/2019,0.005964758
10/3/2019,-0.015852394
10/4/2019,-0.006543921
10/5/2019,-0.006634093
10/6/2019,-0.020038608
10/7/2019,0.03223113
10/8/2019,-0.002042277
10/9/2019,0.044594325
10/10/2019,-0.001078046
10/11/2019,-0.030829513
10/12/2019,0.00177833
10/13/2019,-0.001865255
10/14/2019,0.006451223
10/15/2019,-0.020217758
10/16/2019,-0.019236464
10/17/2019,0.007006411
10/18/2019,-0.016128461
10/19/2019,0.001925577
10/20/2019,0.029231496
10/21/2019,0.002632252
10/22/2019,-0.020078019
10/23/2019,-0.06975948
10/24/2019,-0.0028189
10/25/2019,0.155763418
10/26/2019,0.067462497
10/27/2019,0.03317935
10/28/2019,-0.030943805
10/29/2019,0.018532445
10/30/2019,-0.023543519
10/31/2019,-0.00066715
11/1/2019,0.006687207
11/2/2019,0.006868866
11/3/2019,-0.009583484
11/4/2019,0.019193396
11/5/2019,-0.007445857
11/6/2019,0.001964408
11/7/2019,-0.009968973
11/8/2019,-0.049924747
11/9/2019,0.000988221
11/10/2019,0.027451306
11/11/2019,-0.03287918
11/12/2019,0.006608292
11/13/2019,-0.000839349
11/14/2019,-0.011372046
11/15/2019,-0.024816283
11/16/2019,0.006920467
11/17/2019,0.003182739
11/18/2019,-0.031323178
11/19/2019,-0.012412694
11/20/2019,-0.021797986
11/21/2019,-0.047901486
11/22/2019,-0.045294215
11/23/2019,0.013872153
11/24/2019,-0.047295146
11/25/2019,0.013935578
11/26/2019,0.010108586
11/27/2019,0.043402102
11/28/2019,-0.009102586
11/29/2019,0.039948206
11/30/2019,-0.024688539
12/1/2019,-0.019200067
12/2/2019,-0.013779656
12/3/2019,-0.000251677
12/4/2019,-0.009304575
12/5/2019,0.027064535
12/6/2019,0.013249851
12/7/2019,0.001224489
12/8/2019,0.001072944
12/9/2019,-0.021607396
12/10/2019,-0.016589846
12/11/2019,-0.00833902
12/12/2019,0.0035618
12/13/2019,0.003665581
12/14/2019,-0.019947322
12/15/2019,0.003877782
12/16/2019,-0.030734342
12/17/2019,-0.042115565
12/18/2019,0.095819012
12/19/2019,-0.010163598
12/20/2019,0.002217481
12/21/2019,-0.003831337
12/22/2019,0.044558908
12/23/2019,-0.020762644
12/24/2019,-0.004499438
12/25/2019,-0.006469956
12/26/2019,-0.004974322
12/27/2019,0.007062
12/28/2019,0.003827369
12/29/2019,0.014302096
12/30/2019,-0.01746784
12/31/2019,-0.013628968
1/1/2020,0.000914034
1/2/2020,-0.029819292
1/3/2020,0.051451663
1/4/2020,0.008954867
1/5/2020,8.91479061273515e-05
1/6/2020,0.04829126
1/7/2020,0.050773846
1/8/2020,-0.010268588
1/9/2020,-0.024850856
1/10/2020,0.036486903
1/11/2020,-0.015798169
1/12/2020,0.019279106
1/13/2020,-0.005895617
1/14/2020,0.083933448
1/15/2020,-0.002350981
1/16/2020,-0.009449814
1/17/2020,0.023527852
1/18/2020,0.001542216
1/19/2020,-0.026452929
1/20/2020,-0.005582491
1/21/2020,0.010193532
1/22/2020,-0.00743418
1/23/2020,-0.031605146
1/24/2020,0.004629617
1/25/2020,-0.009186847
1/26/2020,0.027364554
1/27/2020,0.036407519
1/28/2020,0.050368082
1/29/2020,-0.004483577
1/30/2020,0.020647303
1/31/2020,-0.016664632
2/1/2020,0.004528696
2/2/2020,-0.005164528
2/3/2020,-0.005441113
2/4/2020,-0.012111512
2/5/2020,0.047104094
2/6/2020,0.012105773
2/7/2020,0.006797837
2/8/2020,0.007061676
2/9/2020,0.025499407
2/10/2020,-0.025706324
2/11/2020,0.035674025
2/12/2020,0.0115415
2/13/2020,-0.010814857
2/14/2020,0.009568503
2/15/2020,-0.040989783
2/16/2020,0.004551204
2/17/2020,-0.024590332
2/18/2020,0.046630224
2/19/2020,-0.050148844
2/20/2020,-0.002585916
2/21/2020,0.008114276
2/22/2020,-0.00240127
2/23/2020,0.0270443
2/24/2020,-0.027642742
2/25/2020,-0.031965196
2/26/2020,-0.055790952
2/27/2020,-0.004084602
2/28/2020,-0.012754185
2/29/2020,-0.008411262
3/1/2020,-0.004308931
3/2/2020,0.035879412
3/3/2020,-0.009231887
3/4/2020,-0.003702871
3/5/2020,0.036951172
3/6/2020,0.004822596
3/7/2020,-0.023303999
3/8/2020,-0.089993493
3/9/2020,-0.022751484
3/10/2020,-0.001756141
3/11/2020,0.000215012
3/12/2020,-0.371695386
3/13/2020,0.119280672
3/14/2020,-0.065305527
3/15/2020,0.036910618
3/16/2020,-0.070069157
3/17/2020,0.042107938
3/18/2020,0.002451204
3/19/2020,0.181877557
3/20/2020,0.0012252
3/21/2020,-0.002212035
3/22/2020,-0.057365839
3/23/2020,0.100520487
3/24/2020,0.049637334
3/25/2020,-0.007979553
3/26/2020,0.005295182
3/27/2020,-0.036722144
3/28/2020,-0.035179534
3/29/2020,-0.051288199
3/30/2020,0.085747238
3/31/2020,0.001369044
4/1/2020,0.026112924
4/2/2020,0.028281288
4/3/2020,-0.00886674
4/4/2020,0.019921643
4/5/2020,-0.011124521
4/6/2020,0.070776424
4/7/2020,-0.013114627
4/8/2020,0.021972544
4/9/2020,-0.004364446
4/10/2020,-0.059790585
4/11/2020,-0.000933677
4/12/2020,0.016329995
4/13/2020,-0.018082418
4/14/2020,-0.000381278
4/15/2020,-0.029275848
4/16/2020,0.071467402
4/17/2020,-0.002897316
4/18/2020,0.022755957
4/19/2020,-0.009402505
4/20/2020,-0.042766468
4/21/2020,-0.000237615
4/22/2020,0.034429237
4/23/2020,0.043910071
4/24/2020,0.016309658
4/25/2020,0.002520912
4/26/2020,0.014522071
4/27/2020,0.015069777
4/28/2020,0.001469742
4/29/2020,0.127318052
4/30/2020,-0.016189496
5/1/2020,0.02381609
5/2/2020,0.013968792
5/3/2020,-0.010138171
5/4/2020,0.001706727
5/5/2020,0.010144679
5/6/2020,0.0295112
5/7/2020,0.073662141
5/8/2020,-0.010938284
5/9/2020,-0.025274609
5/10/2020,-0.087291521
5/11/2020,-0.017659566
5/12/2020,0.023562712
5/13/2020,0.052871935
5/14/2020,0.050025352
5/15/2020,-0.041661805
5/16/2020,0.005233209
5/17/2020,0.031324001
5/18/2020,0.005773699
5/19/2020,0.000253213
5/20/2020,-0.021179549
5/21/2020,-0.0463321
5/22/2020,0.011100867
5/23/2020,0.002908765
5/24/2020,-0.045488749
